taxa_id,Kingdom,Phylum,Class,Orders,Family,Genus,Species,common_name,RecordsWithDenominators,NeoplasiaWithDenominators,NeoplasiaPrevalence,-,MalignancyKnown,Malignant,MalignancyPrevalence,PropMalignant,Benign,BenignPrevalence,PropBenign,--,Male,MaleNeoplasia,MaleMalignant,Female,FemaleNeoplasia,FemaleMalignant,---,RecordsFromAllSources,NeoplasiaFromAllSources,Necropsies,#Sources
485,Animalia,Chordata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Arapaima,Arapaima gigas,Arapaima,32,3,0.09375,-,3,2,0.0625,0.666666667,1,0.03125,0.333333333,-,3,0,0,5,2,1,-,32,3,32,7
1315,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,Ciconia abdimii,Abdims stork,41,0,0,-,0,0,0,NA,0,0,NA,-,14,0,0,7,0,0,-,41,0,41,3
3695,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus lanosus,NA,22,1,0.045454545,-,1,1,0.045454545,1,0,0,0,-,8,1,1,13,0,0,-,22,1,22,3
2984,Animalia,Chordata,Aves,Anseriformes,Anatidae,Netta,Netta rufina,NA,20,3,0.15,-,3,1,0.05,0.333333333,2,0.1,0.666666667,-,3,0,0,9,2,1,-,20,3,20,8
1517,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus adamanteus,NA,18,5,0.277777778,-,5,5,0.277777778,1,0,0,0,-,8,4,4,6,0,0,-,18,5,18,9
3670,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella marina,NA,33,2,0.060606061,-,2,2,0.060606061,1,0,0,0,-,4,0,0,13,2,2,-,33,2,33,21
1692,Animalia,Chordata,Amphibia,Anura,Alytidae,Discoglossus,Discoglossus nigriventer,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,2,0,0,-,10,0,10,6
98,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Aepyceros,Aepyceros melampus,NA,25,2,0.08,-,2,2,0.08,1,0,0,0,-,7,1,1,15,1,1,-,25,2,25,3
4436,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,Varanus albigularis,NA,11,1,0.090909091,-,1,1,0.090909091,1,0,0,0,-,5,0,0,4,1,1,-,11,1,11,3
3711,Animalia,Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri boliviensis,Black-capped Squirrel Monkey,34,0,0,-,0,0,0,NA,0,0,NA,-,13,0,0,4,0,0,-,34,0,34,5
1078,Animalia,Chordata,Reptilia,Squamata,Viperidae,Cerastes,Cerastes cerastes,NA,10,2,0.2,-,2,2,0.2,1,0,0,0,-,2,1,1,5,1,1,-,10,2,10,3
3297,Animalia,Chordata,Amphibia,Anura,Aromobatidae,Anomaloglossus,Phyllobates terribilis,Golden Poison Arrow Frog,37,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,5,0,0,-,37,0,37,9
2121,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Haemulon,Haemulon flavolineatum,French Grunt,13,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,0,0,0,-,13,0,13,3
3387,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Podargus,Podargus strigoides,Tawny frogmouth,27,2,0.074074074,-,2,2,0.074074074,1,0,0,0,-,14,2,2,5,0,0,-,27,2,27,15
2601,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Litocranius,Litocranius walleri,Southern Gerenuk,53,5,0.094339623,-,3,2,0.037735849,0.666666667,1,0.018867925,0.333333333,-,19,0,0,31,5,2,-,53,5,53,11
1360,Animalia,Chordata,Reptilia,Squamata,Teiidae,Cnemidophorus,Cnemidophorus uniparens,NA,24,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,6,0,0,-,24,0,24,2
19360,Animalia,Arthropoda,Diplopoda,Spirostreptida,Spirostreptidae,Sechelleptus,Sechelleptus seychellarum,Seychelles Giant Millipede,12,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,12,0,12,1
3294,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Phycodurus,Phycodurus eques,NA,26,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,8,0,0,-,26,0,26,4
69,Animalia,Chordata,Actinopterygii,Accipitriformes,Acipenseridae,Acipenseridae,NA,NA,466,44,0.094420601,-,101,28,0.060085837,0.356435644,15,0.032188841,0.643564356,-,126,12,7,146,19,12,-,538,116,466,48
1871,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea nana,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,8,0,0,-,13,0,13,2
1829,Animalia,Chordata,Aves,Tinamiformes,Tinamidae,Eudromia,Eudromia elegans,NA,22,0,0,-,10,0,0,0,0,0,1,-,7,0,0,7,0,0,-,32,10,22,8
2883,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Musophaga,Musophaga violacea,Violet Plaintain Eater,22,0,0,-,0,0,0,NA,0,0,NA,-,8,0,0,5,0,0,-,22,0,22,10
2838,Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,Microtus pennsylvanicus,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,1,0,0,-,15,0,15,1
19588,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Altolamprologus,Altolamprologus calvus,Lake Tanganyikan Cichlid,11,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,11,0,11,1
19809,Animalia,Mollusca,Gastropoda,NA,Partulidae,Partula,Partula dentifera,Partula dentifera,21,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,21,0,21,1
